utc_timestamp,electric_load_mw,heat_load_mw_th,pv_available_mw,wind_available_mw,cop_ashp_radiator,temperature_c,grid_import_mw,grid_export_mw,chp_electric_mw,heat_pump_heat_mw_th,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,thermal_charge_mw_th,thermal_discharge_mw_th,thermal_soc_mwh_th,electric_shedding_mw,heat_shedding_mw_th,pv_curtailment_mw,wind_curtailment_mw,chp_heat_mw_th,heat_pump_electric_mw,pv_used_mw,wind_used_mw,electricity_import_price_eur_per_mwh,objective_eur,heat_dump_mw_th,electric_balance_residual_mw,heat_balance_residual_mw_th,mpc_solve_time_s
2018-03-17 03:00:00+00:00,6.575584469174328,7.462347752129511,0.0,2.6673653513168687,2.38,-2.185,7.8249547201708225,0.0,0.0,9.320828628242646,0.00042105263157890104,0.0,0.8,1.5000317336940248,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.9163145496817844,0.0,2.6673653513168687,80.0,0.0,0.3584491424191105,8.881784197001252e-16,0.0,0.009888400000000352
2018-03-17 04:00:00+00:00,6.54179937845749,9.998734584443666,0.0,2.7149366627175797,2.36,-2.548,10.77841898403124,0.0,0.0,9.941506470005955,2.7390535267633824,0.0,3.401700850425213,0.0378947368421067,0.0,18.0,0.0,0.09512285127981812,0.0,0.0,0.0,4.212502741527947,0.0,2.7149366627175797,80.0,0.0,0.0,1.7763568394002505e-15,0.0,0.010158900000000415
2018-03-17 05:00:00+00:00,6.602922023494822,11.779438991995637,0.008985819253989797,2.8136334639569855,2.34,-2.845,12.0,0.0,0.0,10.0,4.0,0.0,7.2,0.0,0.15774310201089037,17.797954629462218,0.05380701378811992,1.6216958899847462,0.0,0.0,0.0,4.273504273504273,0.008985819253989797,2.8136334639569855,80.0,0.0,0.0,8.881784197001252e-16,0.0,0.01017329999999994
2018-03-17 06:00:00+00:00,6.9629524558666125,11.276829708588412,0.14573875602564704,2.897657887542149,2.33,-2.741,0.6430049333890775,0.0,5.72352895510385,5.701458917532279,0.0,0.0,7.196400000000001,0.0,0.0,17.762358720203295,0.0,0.0,0.0,0.0,6.86823474612462,2.446978076194111,0.14573875602564704,2.897657887542149,95.0,0.0,1.292863955068487,0.0,0.0,0.009428800000000237
2018-03-17 07:00:00+00:00,7.5314962152961344,11.044468547163904,0.4235971357701128,2.983504966736535,2.34,-2.265,0.0,0.16941013899660184,5.422443672608277,2.6410162447239207,0.0,0.0,7.192801800000001,0.0,0.0,17.72683400276289,0.0,1.8965198953100515,0.0,0.0,6.506932407129932,1.1286394208221884,0.4235971357701128,2.983504966736535,95.0,0.0,0.0,0.0,0.0,0.008941799999999667
2018-03-17 08:00:00+00:00,7.9955898851049,10.647531421132294,0.706790845696635,2.9948965642941765,2.36,-1.615,0.888693441071533,0.0,4.717243698927659,3.096401809128845,0.0,0.0,7.189205399100001,0.0,2.3940454801680406,15.171332460896268,0.0,0.0,0.0,0.0,5.66069243871319,1.3120346648851038,0.706790845696635,2.9948965642941765,115.0,0.0,0.5036083068777817,-1.7763568394002505e-15,0.0,0.009039699999999762
2018-03-17 09:00:00+00:00,8.210292847103121,10.166911214027945,0.9322787476014414,3.0196846805796045,2.37,-0.97,0.5255386487955622,0.0,5.431330647296639,4.0255395088932024,0.0,0.0,7.185610796400452,0.0,0.0,15.140989795974475,0.0,0.0,0.0,0.0,6.517596776755967,1.6985398771701274,0.9322787476014414,3.0196846805796045,115.0,0.0,0.3762250716212243,0.0,0.0,0.00913179999999958
2018-03-17 10:00:00+00:00,8.382571019613405,9.916457542943762,1.0527448869752423,3.002825116194295,2.39,-0.436,0.8139405843056107,0.0,5.435830235898904,4.595419830987947,0.0,0.0,7.182017991002252,0.0,0.0,15.110707816382526,0.0,0.0,0.0,0.0,6.522996283078685,1.922769803760647,1.0527448869752423,3.002825116194295,115.0,0.0,1.2019585711228693,0.0,0.0,0.00883690000000037
2018-03-17 11:00:00+00:00,8.272447097963868,9.593872660879835,1.1146627977722656,3.0084753485828855,2.41,-0.013,0.11638118559002031,0.0,5.050314865690216,2.4519029102083656,0.0,0.0,7.1784269820067514,0.0,0.0,15.080486400749761,0.0,1.081591911843212,0.0,0.0,6.060377838828258,1.0173870996715209,1.1146627977722656,3.0084753485828855,115.0,0.0,0.0,0.0,0.0,0.009164300000000125
2018-03-17 12:00:00+00:00,8.105842757482366,9.424194570754947,1.0558337623438012,3.027522099699262,2.42,0.176,0.0,1.2344038377128381,5.256890733152141,0.0,0.0,0.0,7.174837768515748,0.0,4.918339102221046,9.873126372978739,0.0,0.0,0.0,0.0,6.3082688797825694,0.0,1.0558337623438012,3.027522099699262,115.0,0.0,1.8024134112486685,0.0,0.0,0.008910400000000429
2018-03-17 13:00:00+00:00,7.877986821235605,9.36578622372911,0.8925445780877053,3.0737264193930556,2.42,0.088,0.0,0.06301332450069808,5.1931211045271,3.331431109148017,0.0,0.15823246899621624,7.004689855951263,0.0,0.0,9.853380120232782,0.0,0.0,0.0,0.0,6.23174532543252,1.3766244252677757,0.8925445780877053,3.0737264193930556,115.0,0.0,0.19739021085142738,-8.881784197001252e-16,0.0,0.008354200000000311
2018-03-17 14:00:00+00:00,7.771473519968019,9.490682695878615,0.6349042916647166,3.1441720586895108,2.41,-0.299,0.0,0.6365064108041398,3.341385052046131,6.537080346623962,0.0,4.0,2.790661195233814,0.0,0.0,9.833673359992316,0.0,0.0,0.0,0.0,4.009662062455357,2.7124814716282,0.6349042916647166,3.1441720586895108,115.0,0.0,1.0560597132007032,-1.7763568394002505e-15,0.0,0.009250699999999945
